cluster_label,corridor,month,density_pct,seasonality_index,slab,intensity
core-utilization,St. Louis -> Detroit,Apr,11.24,1.3488,9%-12%,3
core-utilization,St. Louis -> Detroit,May,10.11,1.2132,9%-12%,3
core-utilization,St. Louis -> Detroit,Jun,12.36,1.4832,12%-15%,4
core-utilization,St. Louis -> Detroit,Jul,6.74,0.8088,6%-9%,2
core-utilization,St. Louis -> Detroit,Aug,14.61,1.7532,12%-15%,4
core-utilization,St. Louis -> Detroit,Sep,16.85,2.022,> 15%,5
core-utilization,St. Louis -> Detroit,Oct,7.87,0.9444,6%-9%,2
core-utilization,St. Louis -> Detroit,Nov,2.25,0.27,< 4%,0
core-utilization,St. Louis -> Detroit,Dec,2.25,0.27,< 4%,0
core-utilization,St. Louis -> New York City,Jan,6.23,0.7476,6%-9%,2
core-utilization,St. Louis -> New York City,Feb,4.94,0.5928,4%-6%,1
core-utilization,St. Louis -> New York City,Mar,7.53,0.9036,6%-9%,2
core-utilization,St. Louis -> New York City,Apr,4.16,0.4992,4%-6%,1
core-utilization,St. Louis -> New York City,May,7.53,0.9036,6%-9%,2
core-utilization,St. Louis -> New York City,Jun,8.31,0.9972,6%-9%,2
core-utilization,St. Louis -> New York City,Jul,8.31,0.9972,6%-9%,2
core-utilization,St. Louis -> New York City,Aug,7.79,0.9348,6%-9%,2
core-utilization,St. Louis -> New York City,Sep,15.06,1.8072,> 15%,5
core-utilization,St. Louis -> New York City,Oct,11.17,1.3404,9%-12%,3
core-utilization,St. Louis -> New York City,Nov,9.35,1.122,9%-12%,3
core-utilization,St. Louis -> New York City,Dec,9.61,1.1532,9%-12%,3
core-utilization,St. Louis -> Pittsburgh,Jan,3.41,0.4092,< 4%,0
core-utilization,St. Louis -> Pittsburgh,Feb,5.68,0.6816,4%-6%,1
core-utilization,St. Louis -> Pittsburgh,Mar,6.82,0.8184,6%-9%,2
core-utilization,St. Louis -> Pittsburgh,Apr,4.55,0.546,4%-6%,1
core-utilization,St. Louis -> Pittsburgh,May,10.23,1.2276,9%-12%,3
core-utilization,St. Louis -> Pittsburgh,Jun,12.5,1.5,12%-15%,4
core-utilization,St. Louis -> Pittsburgh,Jul,9.09,1.0908,9%-12%,3
core-utilization,St. Louis -> Pittsburgh,Aug,4.55,0.546,4%-6%,1
core-utilization,St. Louis -> Pittsburgh,Sep,15.91,1.9092,> 15%,5
core-utilization,St. Louis -> Pittsburgh,Oct,14.77,1.7724,12%-15%,4
core-utilization,St. Louis -> Pittsburgh,Nov,10.23,1.2276,9%-12%,3
core-utilization,St. Louis -> Pittsburgh,Dec,2.27,0.2724,< 4%,0
multi-peak-directional,Atlanta -> Chicago,Jan,7.92,0.9504,6%-9%,2
multi-peak-directional,Atlanta -> Chicago,Feb,5.61,0.6732,4%-6%,1
multi-peak-directional,Atlanta -> Chicago,Mar,9.57,1.1484,9%-12%,3
multi-peak-directional,Atlanta -> Chicago,Apr,9.9,1.188,9%-12%,3
multi-peak-directional,Atlanta -> Chicago,May,8.58,1.0296,6%-9%,2
multi-peak-directional,Atlanta -> Chicago,Jun,7.59,0.9108,6%-9%,2
multi-peak-directional,Atlanta -> Chicago,Jul,10.56,1.2672,9%-12%,3
multi-peak-directional,Atlanta -> Chicago,Aug,6.93,0.8316,6%-9%,2
multi-peak-directional,Atlanta -> Chicago,Sep,5.94,0.7128,4%-6%,1
multi-peak-directional,Atlanta -> Chicago,Oct,8.91,1.0692,6%-9%,2
multi-peak-directional,Atlanta -> Chicago,Nov,9.9,1.188,9%-12%,3
multi-peak-directional,Atlanta -> Chicago,Dec,8.58,1.0296,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Jan,6.25,0.75,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Feb,7.64,0.9168,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Mar,6.25,0.75,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Apr,9.72,1.1664,9%-12%,3
multi-peak-directional,Atlanta -> DMV,May,10.42,1.2504,9%-12%,3
multi-peak-directional,Atlanta -> DMV,Jun,9.72,1.1664,9%-12%,3
multi-peak-directional,Atlanta -> DMV,Jul,6.94,0.8328,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Aug,2.78,0.3336,< 4%,0
multi-peak-directional,Atlanta -> DMV,Sep,6.94,0.8328,6%-9%,2
multi-peak-directional,Atlanta -> DMV,Oct,14.58,1.7496,12%-15%,4
multi-peak-directional,Atlanta -> DMV,Nov,11.81,1.4172,9%-12%,3
multi-peak-directional,Atlanta -> DMV,Dec,6.94,0.8328,6%-9%,2
multi-peak-directional,Atlanta -> Denver,Jan,7.35,0.882,6%-9%,2
multi-peak-directional,Atlanta -> Denver,Feb,10.78,1.2936,9%-12%,3
multi-peak-directional,Atlanta -> Denver,Mar,9.8,1.176,9%-12%,3
multi-peak-directional,Atlanta -> Denver,Apr,6.86,0.8232,6%-9%,2
multi-peak-directional,Atlanta -> Denver,May,6.37,0.7644,6%-9%,2
multi-peak-directional,Atlanta -> Denver,Jun,9.8,1.176,9%-12%,3
multi-peak-directional,Atlanta -> Denver,Jul,10.29,1.2348,9%-12%,3
multi-peak-directional,Atlanta -> Denver,Aug,9.8,1.176,9%-12%,3
multi-peak-directional,Atlanta -> Denver,Sep,8.33,0.9996,6%-9%,2
multi-peak-directional,Atlanta -> Denver,Oct,6.37,0.7644,6%-9%,2
multi-peak-directional,Atlanta -> Denver,Nov,5.88,0.7056,4%-6%,1
multi-peak-directional,Atlanta -> Denver,Dec,8.33,0.9996,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Jan,6.59,0.7908,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Feb,6.59,0.7908,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Mar,7.75,0.93,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Apr,10.47,1.2564,9%-12%,3
multi-peak-directional,Atlanta -> Minneapolis,May,8.53,1.0236,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Jun,9.69,1.1628,9%-12%,3
multi-peak-directional,Atlanta -> Minneapolis,Jul,8.14,0.9768,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Aug,10.08,1.2096,9%-12%,3
multi-peak-directional,Atlanta -> Minneapolis,Sep,6.2,0.744,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Oct,12.4,1.488,12%-15%,4
multi-peak-directional,Atlanta -> Minneapolis,Nov,9.69,1.1628,9%-12%,3
multi-peak-directional,Atlanta -> Minneapolis,Dec,3.88,0.4656,< 4%,0
multi-peak-directional,Atlanta -> New York City,Jan,5.2,0.624,4%-6%,1
multi-peak-directional,Atlanta -> New York City,Feb,5.2,0.624,4%-6%,1
multi-peak-directional,Atlanta -> New York City,Mar,5.5,0.66,4%-6%,1
multi-peak-directional,Atlanta -> New York City,Apr,9.48,1.1376,9%-12%,3
multi-peak-directional,Atlanta -> New York City,May,7.8,0.936,6%-9%,2
multi-peak-directional,Atlanta -> New York City,Jun,6.42,0.7704,6%-9%,2
multi-peak-directional,Atlanta -> New York City,Jul,7.19,0.8628,6%-9%,2
multi-peak-directional,Atlanta -> New York City,Aug,4.43,0.5316,4%-6%,1
multi-peak-directional,Atlanta -> New York City,Sep,11.16,1.3392,9%-12%,3
multi-peak-directional,Atlanta -> New York City,Oct,13.91,1.6692,12%-15%,4
multi-peak-directional,Atlanta -> New York City,Nov,12.23,1.4676,12%-15%,4
multi-peak-directional,Atlanta -> New York City,Dec,11.47,1.3764,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Jan,4.65,0.558,4%-6%,1
multi-peak-directional,Atlanta -> North Florida,Feb,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Mar,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Apr,6.98,0.8376,6%-9%,2
multi-peak-directional,Atlanta -> North Florida,May,11.63,1.3956,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Jun,11.63,1.3956,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Jul,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Aug,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Sep,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> North Florida,Oct,2.33,0.2796,< 4%,0
multi-peak-directional,Atlanta -> North Florida,Nov,6.98,0.8376,6%-9%,2
multi-peak-directional,Atlanta -> North Florida,Dec,9.3,1.116,9%-12%,3
multi-peak-directional,Atlanta -> San Antonio,Jan,4.92,0.5904,4%-6%,1
multi-peak-directional,Atlanta -> San Antonio,Feb,4.55,0.546,4%-6%,1
multi-peak-directional,Atlanta -> San Antonio,Mar,9.47,1.1364,9%-12%,3
multi-peak-directional,Atlanta -> San Antonio,Apr,17.42,2.0904,> 15%,5
multi-peak-directional,Atlanta -> San Antonio,May,5.3,0.636,4%-6%,1
multi-peak-directional,Atlanta -> San Antonio,Jun,6.44,0.7728,6%-9%,2
multi-peak-directional,Atlanta -> San Antonio,Jul,7.2,0.864,6%-9%,2
multi-peak-directional,Atlanta -> San Antonio,Aug,9.85,1.182,9%-12%,3
multi-peak-directional,Atlanta -> San Antonio,Sep,6.06,0.7272,6%-9%,2
multi-peak-directional,Atlanta -> San Antonio,Oct,10.98,1.3176,9%-12%,3
multi-peak-directional,Atlanta -> San Antonio,Nov,10.98,1.3176,9%-12%,3
multi-peak-directional,Atlanta -> San Antonio,Dec,6.82,0.8184,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Jan,8.86,1.0632,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Feb,5.91,0.7092,4%-6%,1
multi-peak-directional,Bay Area -> Dallas,Mar,9.7,1.164,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Apr,6.75,0.81,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,May,8.02,0.9624,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Jun,8.02,0.9624,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Jul,8.86,1.0632,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Aug,9.28,1.1136,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Sep,9.7,1.164,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Oct,10.13,1.2156,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Nov,6.33,0.7596,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Dec,8.44,1.0128,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,Jan,5.36,0.6432,4%-6%,1
multi-peak-directional,Bay Area -> LA Basin,Feb,5.36,0.6432,4%-6%,1
multi-peak-directional,Bay Area -> LA Basin,Mar,7.14,0.8568,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,Apr,8.93,1.0716,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,May,8.93,1.0716,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,Jun,3.57,0.4284,< 4%,0
multi-peak-directional,Bay Area -> LA Basin,Jul,7.14,0.8568,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,Aug,12.5,1.5,12%-15%,4
multi-peak-directional,Bay Area -> LA Basin,Sep,12.5,1.5,12%-15%,4
multi-peak-directional,Bay Area -> LA Basin,Oct,10.71,1.2852,9%-12%,3
multi-peak-directional,Bay Area -> LA Basin,Nov,8.93,1.0716,6%-9%,2
multi-peak-directional,Bay Area -> LA Basin,Dec,8.93,1.0716,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Jan,6.4,0.768,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Feb,8.62,1.0344,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Mar,10.84,1.3008,9%-12%,3
multi-peak-directional,Bay Area -> Phoenix Valley,Apr,10.84,1.3008,9%-12%,3
multi-peak-directional,Bay Area -> Phoenix Valley,May,11.08,1.3296,9%-12%,3
multi-peak-directional,Bay Area -> Phoenix Valley,Jun,5.67,0.6804,4%-6%,1
multi-peak-directional,Bay Area -> Phoenix Valley,Jul,7.39,0.8868,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Aug,7.14,0.8568,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Sep,5.42,0.6504,4%-6%,1
multi-peak-directional,Bay Area -> Phoenix Valley,Oct,12.56,1.5072,12%-15%,4
multi-peak-directional,Bay Area -> Phoenix Valley,Nov,8.13,0.9756,6%-9%,2
multi-peak-directional,Bay Area -> Phoenix Valley,Dec,5.91,0.7092,4%-6%,1
multi-peak-directional,Bay Area -> San Antonio,Jan,11.54,1.3848,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Feb,6.73,0.8076,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Mar,7.69,0.9228,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Apr,8.65,1.038,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,May,10.58,1.2696,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Jun,7.69,0.9228,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Jul,9.62,1.1544,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Aug,8.65,1.038,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Sep,7.69,0.9228,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Oct,7.69,0.9228,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Nov,5.77,0.6924,4%-6%,1
multi-peak-directional,Bay Area -> San Antonio,Dec,7.69,0.9228,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Jan,7.35,0.882,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Feb,4.01,0.4812,4%-6%,1
multi-peak-directional,Bay Area -> Seattle,Mar,7.18,0.8616,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Apr,7.68,0.9216,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,May,7.68,0.9216,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Jun,7.01,0.8412,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Jul,11.69,1.4028,9%-12%,3
multi-peak-directional,Bay Area -> Seattle,Aug,11.85,1.422,9%-12%,3
multi-peak-directional,Bay Area -> Seattle,Sep,9.68,1.1616,9%-12%,3
multi-peak-directional,Bay Area -> Seattle,Oct,9.85,1.182,9%-12%,3
multi-peak-directional,Bay Area -> Seattle,Nov,7.85,0.942,6%-9%,2
multi-peak-directional,Bay Area -> Seattle,Dec,8.18,0.9816,6%-9%,2
multi-peak-directional,Boston -> Denver,Jan,9.38,1.1256,9%-12%,3
multi-peak-directional,Boston -> Denver,Feb,6.25,0.75,6%-9%,2
multi-peak-directional,Boston -> Denver,Mar,9.38,1.1256,9%-12%,3
multi-peak-directional,Boston -> Denver,Apr,6.25,0.75,6%-9%,2
multi-peak-directional,Boston -> Denver,May,15.62,1.8744,> 15%,5
multi-peak-directional,Boston -> Denver,Jun,15.62,1.8744,> 15%,5
multi-peak-directional,Boston -> Denver,Jul,9.38,1.1256,9%-12%,3
multi-peak-directional,Boston -> Denver,Aug,6.25,0.75,6%-9%,2
multi-peak-directional,Boston -> Denver,Sep,0.0,0.0,< 4%,0
multi-peak-directional,Boston -> Denver,Oct,3.12,0.3744,< 4%,0
multi-peak-directional,Boston -> Denver,Nov,12.5,1.5,12%-15%,4
multi-peak-directional,Boston -> Denver,Dec,6.25,0.75,6%-9%,2
multi-peak-directional,Boston -> North Florida,Jan,6.83,0.8196,6%-9%,2
multi-peak-directional,Boston -> North Florida,Feb,4.42,0.5304,4%-6%,1
multi-peak-directional,Boston -> North Florida,Mar,7.23,0.8676,6%-9%,2
multi-peak-directional,Boston -> North Florida,Apr,9.24,1.1088,9%-12%,3
multi-peak-directional,Boston -> North Florida,May,9.24,1.1088,9%-12%,3
multi-peak-directional,Boston -> North Florida,Jun,7.23,0.8676,6%-9%,2
multi-peak-directional,Boston -> North Florida,Jul,8.84,1.0608,6%-9%,2
multi-peak-directional,Boston -> North Florida,Aug,5.22,0.6264,4%-6%,1
multi-peak-directional,Boston -> North Florida,Sep,10.84,1.3008,9%-12%,3
multi-peak-directional,Boston -> North Florida,Oct,16.06,1.9272,> 15%,5
multi-peak-directional,Boston -> North Florida,Nov,7.23,0.8676,6%-9%,2
multi-peak-directional,Boston -> North Florida,Dec,7.63,0.9156,6%-9%,2
multi-peak-directional,Boston -> South Florida,Jan,8.09,0.9708,6%-9%,2
multi-peak-directional,Boston -> South Florida,Feb,10.01,1.2012,9%-12%,3
multi-peak-directional,Boston -> South Florida,Mar,7.82,0.9384,6%-9%,2
multi-peak-directional,Boston -> South Florida,Apr,7.54,0.9048,6%-9%,2
multi-peak-directional,Boston -> South Florida,May,7.54,0.9048,6%-9%,2
multi-peak-directional,Boston -> South Florida,Jun,4.25,0.51,4%-6%,1
multi-peak-directional,Boston -> South Florida,Jul,4.94,0.5928,4%-6%,1
multi-peak-directional,Boston -> South Florida,Aug,6.31,0.7572,6%-9%,2
multi-peak-directional,Boston -> South Florida,Sep,8.23,0.9876,6%-9%,2
multi-peak-directional,Boston -> South Florida,Oct,14.4,1.728,12%-15%,4
multi-peak-directional,Boston -> South Florida,Nov,9.74,1.1688,9%-12%,3
multi-peak-directional,Boston -> South Florida,Dec,11.11,1.3332,9%-12%,3
multi-peak-directional,Charlotte -> Chicago,Jan,3.5,0.42,< 4%,0
multi-peak-directional,Charlotte -> Chicago,Feb,7.01,0.8412,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,Mar,8.09,0.9708,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,Apr,8.89,1.0668,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,May,7.55,0.906,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,Jun,5.66,0.6792,4%-6%,1
multi-peak-directional,Charlotte -> Chicago,Jul,7.01,0.8412,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,Aug,8.36,1.0032,6%-9%,2
multi-peak-directional,Charlotte -> Chicago,Sep,9.97,1.1964,9%-12%,3
multi-peak-directional,Charlotte -> Chicago,Oct,10.78,1.2936,9%-12%,3
multi-peak-directional,Charlotte -> Chicago,Nov,12.94,1.5528,12%-15%,4
multi-peak-directional,Charlotte -> Chicago,Dec,10.24,1.2288,9%-12%,3
multi-peak-directional,Charlotte -> Dallas,Jan,3.64,0.4368,< 4%,0
multi-peak-directional,Charlotte -> Dallas,Feb,7.0,0.84,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Mar,7.84,0.9408,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Apr,11.2,1.344,9%-12%,3
multi-peak-directional,Charlotte -> Dallas,May,12.04,1.4448,12%-15%,4
multi-peak-directional,Charlotte -> Dallas,Jun,5.88,0.7056,4%-6%,1
multi-peak-directional,Charlotte -> Dallas,Jul,8.68,1.0416,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Aug,8.68,1.0416,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Sep,10.64,1.2768,9%-12%,3
multi-peak-directional,Charlotte -> Dallas,Oct,8.96,1.0752,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Nov,7.0,0.84,6%-9%,2
multi-peak-directional,Charlotte -> Dallas,Dec,8.4,1.008,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Jan,7.12,0.8544,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Feb,7.8,0.936,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Mar,7.8,0.936,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Apr,6.44,0.7728,6%-9%,2
multi-peak-directional,Charlotte -> Houston,May,9.15,1.098,9%-12%,3
multi-peak-directional,Charlotte -> Houston,Jun,8.47,1.0164,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Jul,9.15,1.098,9%-12%,3
multi-peak-directional,Charlotte -> Houston,Aug,10.51,1.2612,9%-12%,3
multi-peak-directional,Charlotte -> Houston,Sep,6.78,0.8136,6%-9%,2
multi-peak-directional,Charlotte -> Houston,Oct,10.51,1.2612,9%-12%,3
multi-peak-directional,Charlotte -> Houston,Nov,9.83,1.1796,9%-12%,3
multi-peak-directional,Charlotte -> Houston,Dec,6.44,0.7728,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Jan,8.16,0.9792,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Feb,3.06,0.3672,< 4%,0
multi-peak-directional,Charlotte -> San Antonio,Mar,4.08,0.4896,4%-6%,1
multi-peak-directional,Charlotte -> San Antonio,Apr,16.33,1.9596,> 15%,5
multi-peak-directional,Charlotte -> San Antonio,May,8.16,0.9792,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Jun,11.22,1.3464,9%-12%,3
multi-peak-directional,Charlotte -> San Antonio,Jul,7.14,0.8568,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Aug,6.12,0.7344,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Sep,8.16,0.9792,6%-9%,2
multi-peak-directional,Charlotte -> San Antonio,Oct,11.22,1.3464,9%-12%,3
multi-peak-directional,Charlotte -> San Antonio,Nov,10.2,1.224,9%-12%,3
multi-peak-directional,Charlotte -> San Antonio,Dec,6.12,0.7344,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Jan,4.71,0.5652,4%-6%,1
multi-peak-directional,Charlotte -> St. Louis,Feb,8.33,0.9996,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Mar,6.88,0.8256,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Apr,11.59,1.3908,9%-12%,3
multi-peak-directional,Charlotte -> St. Louis,May,6.52,0.7824,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Jun,7.97,0.9564,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Jul,6.52,0.7824,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Aug,6.16,0.7392,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Sep,11.96,1.4352,9%-12%,3
multi-peak-directional,Charlotte -> St. Louis,Oct,13.04,1.5648,12%-15%,4
multi-peak-directional,Charlotte -> St. Louis,Nov,7.97,0.9564,6%-9%,2
multi-peak-directional,Charlotte -> St. Louis,Dec,8.33,0.9996,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Jan,6.19,0.7428,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Feb,5.71,0.6852,4%-6%,1
multi-peak-directional,Chicago -> Atlanta,Mar,7.62,0.9144,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Apr,10.0,1.2,9%-12%,3
multi-peak-directional,Chicago -> Atlanta,May,14.29,1.7148,12%-15%,4
multi-peak-directional,Chicago -> Atlanta,Jun,7.14,0.8568,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Jul,11.9,1.428,9%-12%,3
multi-peak-directional,Chicago -> Atlanta,Aug,9.52,1.1424,9%-12%,3
multi-peak-directional,Chicago -> Atlanta,Sep,10.0,1.2,9%-12%,3
multi-peak-directional,Chicago -> Atlanta,Oct,6.67,0.8004,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Nov,6.19,0.7428,6%-9%,2
multi-peak-directional,Chicago -> Atlanta,Dec,4.76,0.5712,4%-6%,1
multi-peak-directional,Chicago -> Dallas,Jan,5.65,0.678,4%-6%,1
multi-peak-directional,Chicago -> Dallas,Feb,6.49,0.7788,6%-9%,2
multi-peak-directional,Chicago -> Dallas,Mar,9.21,1.1052,9%-12%,3
multi-peak-directional,Chicago -> Dallas,Apr,8.79,1.0548,6%-9%,2
multi-peak-directional,Chicago -> Dallas,May,7.74,0.9288,6%-9%,2
multi-peak-directional,Chicago -> Dallas,Jun,11.72,1.4064,9%-12%,3
multi-peak-directional,Chicago -> Dallas,Jul,8.16,0.9792,6%-9%,2
multi-peak-directional,Chicago -> Dallas,Aug,5.65,0.678,4%-6%,1
multi-peak-directional,Chicago -> Dallas,Sep,9.21,1.1052,9%-12%,3
multi-peak-directional,Chicago -> Dallas,Oct,8.58,1.0296,6%-9%,2
multi-peak-directional,Chicago -> Dallas,Nov,10.46,1.2552,9%-12%,3
multi-peak-directional,Chicago -> Dallas,Dec,8.37,1.0044,6%-9%,2
multi-peak-directional,Chicago -> Denver,Jan,10.01,1.2012,9%-12%,3
multi-peak-directional,Chicago -> Denver,Feb,7.53,0.9036,6%-9%,2
multi-peak-directional,Chicago -> Denver,Mar,9.58,1.1496,9%-12%,3
multi-peak-directional,Chicago -> Denver,Apr,5.71,0.6852,4%-6%,1
multi-peak-directional,Chicago -> Denver,May,5.17,0.6204,4%-6%,1
multi-peak-directional,Chicago -> Denver,Jun,9.26,1.1112,9%-12%,3
multi-peak-directional,Chicago -> Denver,Jul,7.64,0.9168,6%-9%,2
multi-peak-directional,Chicago -> Denver,Aug,10.23,1.2276,9%-12%,3
multi-peak-directional,Chicago -> Denver,Sep,10.33,1.2396,9%-12%,3
multi-peak-directional,Chicago -> Denver,Oct,8.29,0.9948,6%-9%,2
multi-peak-directional,Chicago -> Denver,Nov,7.75,0.93,6%-9%,2
multi-peak-directional,Chicago -> Denver,Dec,8.5,1.02,6%-9%,2
multi-peak-directional,Chicago -> Nashville,Jan,7.14,0.8568,6%-9%,2
multi-peak-directional,Chicago -> Nashville,Feb,3.57,0.4284,< 4%,0
multi-peak-directional,Chicago -> Nashville,Mar,7.14,0.8568,6%-9%,2
multi-peak-directional,Chicago -> Nashville,Apr,10.71,1.2852,9%-12%,3
multi-peak-directional,Chicago -> Nashville,May,14.29,1.7148,12%-15%,4
multi-peak-directional,Chicago -> Nashville,Jun,5.36,0.6432,4%-6%,1
multi-peak-directional,Chicago -> Nashville,Jul,12.5,1.5,12%-15%,4
multi-peak-directional,Chicago -> Nashville,Aug,7.14,0.8568,6%-9%,2
multi-peak-directional,Chicago -> Nashville,Sep,5.36,0.6432,4%-6%,1
multi-peak-directional,Chicago -> Nashville,Oct,3.57,0.4284,< 4%,0
multi-peak-directional,Chicago -> Nashville,Nov,16.07,1.9284,> 15%,5
multi-peak-directional,Chicago -> Nashville,Dec,7.14,0.8568,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Jan,8.67,1.0404,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Feb,7.82,0.9384,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Mar,6.77,0.8124,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Apr,7.82,0.9384,6%-9%,2
multi-peak-directional,Chicago -> North Florida,May,9.09,1.0908,9%-12%,3
multi-peak-directional,Chicago -> North Florida,Jun,6.55,0.786,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Jul,5.5,0.66,4%-6%,1
multi-peak-directional,Chicago -> North Florida,Aug,7.4,0.888,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Sep,7.61,0.9132,6%-9%,2
multi-peak-directional,Chicago -> North Florida,Oct,12.26,1.4712,12%-15%,4
multi-peak-directional,Chicago -> North Florida,Nov,10.36,1.2432,9%-12%,3
multi-peak-directional,Chicago -> North Florida,Dec,10.15,1.218,9%-12%,3
multi-peak-directional,Chicago -> Phoenix Valley,Jan,9.42,1.1304,9%-12%,3
multi-peak-directional,Chicago -> Phoenix Valley,Feb,8.7,1.044,6%-9%,2
multi-peak-directional,Chicago -> Phoenix Valley,Mar,7.97,0.9564,6%-9%,2
multi-peak-directional,Chicago -> Phoenix Valley,Apr,9.42,1.1304,9%-12%,3
multi-peak-directional,Chicago -> Phoenix Valley,May,6.52,0.7824,6%-9%,2
multi-peak-directional,Chicago -> Phoenix Valley,Jun,6.52,0.7824,6%-9%,2
