corridor,month,density_pct,cluster_label
North Florida -> Atlanta,Jun,4.0,winter-spring-peak
North Florida -> Atlanta,Jul,6.0,winter-spring-peak
North Florida -> Atlanta,Aug,4.0,winter-spring-peak
North Florida -> Atlanta,Sep,6.0,winter-spring-peak
North Florida -> Atlanta,Oct,4.0,winter-spring-peak
North Florida -> Atlanta,Nov,6.0,winter-spring-peak
North Florida -> Atlanta,Dec,10.0,winter-spring-peak
North Florida -> Charlotte,Jan,3.17,winter-spring-peak
North Florida -> Charlotte,Feb,9.52,winter-spring-peak
North Florida -> Charlotte,Mar,11.11,winter-spring-peak
North Florida -> Charlotte,Apr,11.11,winter-spring-peak
North Florida -> Charlotte,May,9.52,winter-spring-peak
North Florida -> Charlotte,Jun,6.35,winter-spring-peak
North Florida -> Charlotte,Jul,12.7,winter-spring-peak
North Florida -> Charlotte,Aug,3.17,winter-spring-peak
North Florida -> Charlotte,Sep,1.59,winter-spring-peak
North Florida -> Charlotte,Oct,6.35,winter-spring-peak
North Florida -> Charlotte,Nov,9.52,winter-spring-peak
North Florida -> Charlotte,Dec,15.87,winter-spring-peak
North Florida -> DMV,Jan,7.62,winter-spring-peak
North Florida -> DMV,Feb,9.15,winter-spring-peak
North Florida -> DMV,Mar,11.59,winter-spring-peak
North Florida -> DMV,Apr,10.37,winter-spring-peak
North Florida -> DMV,May,7.93,winter-spring-peak
North Florida -> DMV,Jun,7.93,winter-spring-peak
North Florida -> DMV,Jul,3.35,winter-spring-peak
North Florida -> DMV,Aug,4.88,winter-spring-peak
North Florida -> DMV,Sep,7.62,winter-spring-peak
North Florida -> DMV,Oct,10.98,winter-spring-peak
North Florida -> DMV,Nov,9.45,winter-spring-peak
North Florida -> DMV,Dec,9.15,winter-spring-peak
North Florida -> Houston,Jan,10.76,winter-spring-peak
North Florida -> Houston,Feb,11.02,winter-spring-peak
North Florida -> Houston,Mar,12.6,winter-spring-peak
North Florida -> Houston,Apr,7.87,winter-spring-peak
North Florida -> Houston,May,10.24,winter-spring-peak
North Florida -> Houston,Jun,3.67,winter-spring-peak
North Florida -> Houston,Jul,4.2,winter-spring-peak
North Florida -> Houston,Aug,3.15,winter-spring-peak
North Florida -> Houston,Sep,4.2,winter-spring-peak
North Florida -> Houston,Oct,9.97,winter-spring-peak
North Florida -> Houston,Nov,12.07,winter-spring-peak
North Florida -> Houston,Dec,10.24,winter-spring-peak
North Florida -> Nashville,Jan,9.76,winter-spring-peak
North Florida -> Nashville,Feb,7.07,winter-spring-peak
North Florida -> Nashville,Mar,10.44,winter-spring-peak
North Florida -> Nashville,Apr,7.07,winter-spring-peak
North Florida -> Nashville,May,11.78,winter-spring-peak
North Florida -> Nashville,Jun,6.06,winter-spring-peak
North Florida -> Nashville,Jul,4.38,winter-spring-peak
North Florida -> Nashville,Aug,5.39,winter-spring-peak
North Florida -> Nashville,Sep,6.73,winter-spring-peak
North Florida -> Nashville,Oct,11.78,winter-spring-peak
North Florida -> Nashville,Nov,10.77,winter-spring-peak
North Florida -> Nashville,Dec,8.75,winter-spring-peak
North Florida -> San Antonio,Jan,12.9,winter-spring-peak
North Florida -> San Antonio,Feb,8.29,winter-spring-peak
North Florida -> San Antonio,Mar,9.68,winter-spring-peak
North Florida -> San Antonio,Apr,15.21,winter-spring-peak
North Florida -> San Antonio,May,6.45,winter-spring-peak
North Florida -> San Antonio,Jun,5.53,winter-spring-peak
North Florida -> San Antonio,Jul,4.61,winter-spring-peak
North Florida -> San Antonio,Aug,4.15,winter-spring-peak
North Florida -> San Antonio,Sep,5.53,winter-spring-peak
North Florida -> San Antonio,Oct,11.52,winter-spring-peak
North Florida -> San Antonio,Nov,6.45,winter-spring-peak
North Florida -> San Antonio,Dec,9.68,winter-spring-peak
Philadelphia -> Charlotte,Jan,7.45,winter-spring-peak
Philadelphia -> Charlotte,Feb,3.19,winter-spring-peak
Philadelphia -> Charlotte,Mar,8.51,winter-spring-peak
Philadelphia -> Charlotte,Apr,8.51,winter-spring-peak
Philadelphia -> Charlotte,May,11.7,winter-spring-peak
Philadelphia -> Charlotte,Jun,5.32,winter-spring-peak
Philadelphia -> Charlotte,Jul,7.45,winter-spring-peak
Philadelphia -> Charlotte,Aug,2.13,winter-spring-peak
Philadelphia -> Charlotte,Sep,8.51,winter-spring-peak
Philadelphia -> Charlotte,Oct,8.51,winter-spring-peak
Philadelphia -> Charlotte,Nov,15.96,winter-spring-peak
Philadelphia -> Charlotte,Dec,12.77,winter-spring-peak
Philadelphia -> South Florida,Jan,11.19,winter-spring-peak
Philadelphia -> South Florida,Feb,11.19,winter-spring-peak
Philadelphia -> South Florida,Mar,8.3,winter-spring-peak
Philadelphia -> South Florida,Apr,9.57,winter-spring-peak
Philadelphia -> South Florida,May,6.68,winter-spring-peak
Philadelphia -> South Florida,Jun,4.15,winter-spring-peak
Philadelphia -> South Florida,Jul,4.15,winter-spring-peak
Philadelphia -> South Florida,Aug,3.97,winter-spring-peak
Philadelphia -> South Florida,Sep,5.78,winter-spring-peak
Philadelphia -> South Florida,Oct,8.66,winter-spring-peak
Philadelphia -> South Florida,Nov,13.0,winter-spring-peak
Philadelphia -> South Florida,Dec,13.36,winter-spring-peak
Phoenix Valley -> Atlanta,Jan,8.16,winter-spring-peak
Phoenix Valley -> Atlanta,Feb,10.2,winter-spring-peak
Phoenix Valley -> Atlanta,Mar,14.29,winter-spring-peak
Phoenix Valley -> Atlanta,Apr,14.29,winter-spring-peak
Phoenix Valley -> Atlanta,May,6.12,winter-spring-peak
Phoenix Valley -> Atlanta,Jun,6.12,winter-spring-peak
Phoenix Valley -> Atlanta,Jul,8.16,winter-spring-peak
Phoenix Valley -> Atlanta,Aug,2.04,winter-spring-peak
Phoenix Valley -> Atlanta,Sep,6.12,winter-spring-peak
Phoenix Valley -> Atlanta,Oct,8.16,winter-spring-peak
Phoenix Valley -> Atlanta,Nov,2.04,winter-spring-peak
Phoenix Valley -> Atlanta,Dec,14.29,winter-spring-peak
Phoenix Valley -> Bay Area,Jan,8.69,winter-spring-peak
Phoenix Valley -> Bay Area,Feb,10.1,winter-spring-peak
Phoenix Valley -> Bay Area,Mar,10.1,winter-spring-peak
Phoenix Valley -> Bay Area,Apr,9.09,winter-spring-peak
Phoenix Valley -> Bay Area,May,9.29,winter-spring-peak
Phoenix Valley -> Bay Area,Jun,6.06,winter-spring-peak
Phoenix Valley -> Bay Area,Jul,4.85,winter-spring-peak
Phoenix Valley -> Bay Area,Aug,5.86,winter-spring-peak
Phoenix Valley -> Bay Area,Sep,7.88,winter-spring-peak
Phoenix Valley -> Bay Area,Oct,9.09,winter-spring-peak
Phoenix Valley -> Bay Area,Nov,10.1,winter-spring-peak
Phoenix Valley -> Bay Area,Dec,8.89,winter-spring-peak
Phoenix Valley -> Dallas,Jan,7.56,winter-spring-peak
Phoenix Valley -> Dallas,Feb,10.08,winter-spring-peak
Phoenix Valley -> Dallas,Mar,10.33,winter-spring-peak
Phoenix Valley -> Dallas,Apr,7.81,winter-spring-peak
Phoenix Valley -> Dallas,May,7.81,winter-spring-peak
Phoenix Valley -> Dallas,Jun,5.79,winter-spring-peak
Phoenix Valley -> Dallas,Jul,5.04,winter-spring-peak
Phoenix Valley -> Dallas,Aug,6.3,winter-spring-peak
Phoenix Valley -> Dallas,Sep,7.05,winter-spring-peak
Phoenix Valley -> Dallas,Oct,10.08,winter-spring-peak
Phoenix Valley -> Dallas,Nov,10.83,winter-spring-peak
Phoenix Valley -> Dallas,Dec,11.34,winter-spring-peak
Phoenix Valley -> Denver,Jan,13.41,winter-spring-peak
Phoenix Valley -> Denver,Feb,13.97,winter-spring-peak
Phoenix Valley -> Denver,Mar,11.17,winter-spring-peak
Phoenix Valley -> Denver,Apr,5.87,winter-spring-peak
Phoenix Valley -> Denver,May,7.82,winter-spring-peak
Phoenix Valley -> Denver,Jun,7.26,winter-spring-peak
Phoenix Valley -> Denver,Jul,5.03,winter-spring-peak
Phoenix Valley -> Denver,Aug,6.98,winter-spring-peak
Phoenix Valley -> Denver,Sep,5.87,winter-spring-peak
Phoenix Valley -> Denver,Oct,6.15,winter-spring-peak
Phoenix Valley -> Denver,Nov,4.75,winter-spring-peak
Phoenix Valley -> Denver,Dec,11.73,winter-spring-peak
Phoenix Valley -> Detroit,Jan,10.71,winter-spring-peak
Phoenix Valley -> Detroit,Feb,7.14,winter-spring-peak
Phoenix Valley -> Detroit,Mar,7.14,winter-spring-peak
Phoenix Valley -> Detroit,Apr,14.29,winter-spring-peak
Phoenix Valley -> Detroit,May,10.71,winter-spring-peak
Phoenix Valley -> Detroit,Jun,7.14,winter-spring-peak
Phoenix Valley -> Detroit,Jul,3.57,winter-spring-peak
Phoenix Valley -> Detroit,Aug,5.36,winter-spring-peak
Phoenix Valley -> Detroit,Sep,5.36,winter-spring-peak
Phoenix Valley -> Detroit,Oct,3.57,winter-spring-peak
Phoenix Valley -> Detroit,Nov,12.5,winter-spring-peak
Phoenix Valley -> Detroit,Dec,12.5,winter-spring-peak
Phoenix Valley -> Minneapolis,Jan,8.3,winter-spring-peak
Phoenix Valley -> Minneapolis,Feb,7.88,winter-spring-peak
Phoenix Valley -> Minneapolis,Mar,10.37,winter-spring-peak
Phoenix Valley -> Minneapolis,Apr,12.86,winter-spring-peak
Phoenix Valley -> Minneapolis,May,7.05,winter-spring-peak
Phoenix Valley -> Minneapolis,Jun,4.98,winter-spring-peak
Phoenix Valley -> Minneapolis,Jul,4.15,winter-spring-peak
Phoenix Valley -> Minneapolis,Aug,4.56,winter-spring-peak
Phoenix Valley -> Minneapolis,Sep,5.81,winter-spring-peak
Phoenix Valley -> Minneapolis,Oct,7.47,winter-spring-peak
Phoenix Valley -> Minneapolis,Nov,14.11,winter-spring-peak
Phoenix Valley -> Minneapolis,Dec,12.45,winter-spring-peak
Phoenix Valley -> North Florida,Jan,12.5,winter-spring-peak
Phoenix Valley -> North Florida,Feb,18.75,winter-spring-peak
Phoenix Valley -> North Florida,Mar,15.62,winter-spring-peak
Phoenix Valley -> North Florida,Apr,12.5,winter-spring-peak
Phoenix Valley -> North Florida,May,3.12,winter-spring-peak
Phoenix Valley -> North Florida,Jun,3.12,winter-spring-peak
Phoenix Valley -> North Florida,Jul,3.12,winter-spring-peak
Phoenix Valley -> North Florida,Aug,3.12,winter-spring-peak
Phoenix Valley -> North Florida,Sep,9.38,winter-spring-peak
Phoenix Valley -> North Florida,Oct,0.0,winter-spring-peak
Phoenix Valley -> North Florida,Nov,15.62,winter-spring-peak
Phoenix Valley -> North Florida,Dec,3.12,winter-spring-peak
Phoenix Valley -> San Antonio,Jan,7.25,winter-spring-peak
Phoenix Valley -> San Antonio,Feb,7.25,winter-spring-peak
Phoenix Valley -> San Antonio,Mar,10.87,winter-spring-peak
Phoenix Valley -> San Antonio,Apr,7.25,winter-spring-peak
Phoenix Valley -> San Antonio,May,10.14,winter-spring-peak
Phoenix Valley -> San Antonio,Jun,7.25,winter-spring-peak
Phoenix Valley -> San Antonio,Jul,5.8,winter-spring-peak
Phoenix Valley -> San Antonio,Aug,4.35,winter-spring-peak
Phoenix Valley -> San Antonio,Sep,6.52,winter-spring-peak
Phoenix Valley -> San Antonio,Oct,7.97,winter-spring-peak
Phoenix Valley -> San Antonio,Nov,13.77,winter-spring-peak
Phoenix Valley -> San Antonio,Dec,11.59,winter-spring-peak
Phoenix Valley -> South Florida,Jan,32.61,winter-spring-peak
Phoenix Valley -> South Florida,Feb,15.22,winter-spring-peak
Phoenix Valley -> South Florida,Mar,13.04,winter-spring-peak
Phoenix Valley -> South Florida,Apr,10.87,winter-spring-peak
Phoenix Valley -> South Florida,May,6.52,winter-spring-peak
Phoenix Valley -> South Florida,Jun,4.35,winter-spring-peak
Phoenix Valley -> South Florida,Jul,2.17,winter-spring-peak
Phoenix Valley -> South Florida,Aug,0.0,winter-spring-peak
Phoenix Valley -> South Florida,Sep,0.0,winter-spring-peak
Phoenix Valley -> South Florida,Oct,2.17,winter-spring-peak
Phoenix Valley -> South Florida,Nov,6.52,winter-spring-peak
Phoenix Valley -> South Florida,Dec,6.52,winter-spring-peak
Phoenix Valley -> St. Louis,Jan,9.28,winter-spring-peak
Phoenix Valley -> St. Louis,Feb,12.24,winter-spring-peak
Phoenix Valley -> St. Louis,Mar,11.39,winter-spring-peak
Phoenix Valley -> St. Louis,Apr,12.24,winter-spring-peak
Phoenix Valley -> St. Louis,May,7.17,winter-spring-peak
Phoenix Valley -> St. Louis,Jun,5.49,winter-spring-peak
Phoenix Valley -> St. Louis,Jul,5.49,winter-spring-peak
Phoenix Valley -> St. Louis,Aug,4.22,winter-spring-peak
Phoenix Valley -> St. Louis,Sep,4.64,winter-spring-peak
Phoenix Valley -> St. Louis,Oct,11.81,winter-spring-peak
Phoenix Valley -> St. Louis,Nov,8.86,winter-spring-peak
Phoenix Valley -> St. Louis,Dec,7.17,winter-spring-peak
Pittsburgh -> Chicago,Jan,10.71,winter-spring-peak
Pittsburgh -> Chicago,Feb,10.71,winter-spring-peak
Pittsburgh -> Chicago,Mar,10.71,winter-spring-peak
Pittsburgh -> Chicago,Apr,7.14,winter-spring-peak
Pittsburgh -> Chicago,May,3.57,winter-spring-peak
Pittsburgh -> Chicago,Jun,3.57,winter-spring-peak
Pittsburgh -> Chicago,Jul,14.29,winter-spring-peak
Pittsburgh -> Chicago,Aug,3.57,winter-spring-peak
Pittsburgh -> Chicago,Sep,7.14,winter-spring-peak
Pittsburgh -> Chicago,Oct,7.14,winter-spring-peak
Pittsburgh -> Chicago,Nov,10.71,winter-spring-peak
Pittsburgh -> Chicago,Dec,10.71,winter-spring-peak
Pittsburgh -> Nashville,Jan,5.13,winter-spring-peak
Pittsburgh -> Nashville,Feb,10.26,winter-spring-peak
Pittsburgh -> Nashville,Mar,12.82,winter-spring-peak
Pittsburgh -> Nashville,Apr,12.82,winter-spring-peak
Pittsburgh -> Nashville,May,7.69,winter-spring-peak
Pittsburgh -> Nashville,Jun,7.69,winter-spring-peak
Pittsburgh -> Nashville,Jul,2.56,winter-spring-peak
Pittsburgh -> Nashville,Aug,7.69,winter-spring-peak
Pittsburgh -> Nashville,Sep,5.13,winter-spring-peak
Pittsburgh -> Nashville,Oct,7.69,winter-spring-peak
Pittsburgh -> Nashville,Nov,10.26,winter-spring-peak
Pittsburgh -> Nashville,Dec,10.26,winter-spring-peak
Pittsburgh -> North Florida,Jan,9.47,winter-spring-peak
Pittsburgh -> North Florida,Feb,10.7,winter-spring-peak
Pittsburgh -> North Florida,Mar,7.82,winter-spring-peak
Pittsburgh -> North Florida,Apr,8.23,winter-spring-peak
Pittsburgh -> North Florida,May,10.7,winter-spring-peak
Pittsburgh -> North Florida,Jun,5.76,winter-spring-peak
Pittsburgh -> North Florida,Jul,4.53,winter-spring-peak
Pittsburgh -> North Florida,Aug,4.94,winter-spring-peak
Pittsburgh -> North Florida,Sep,6.17,winter-spring-peak
Pittsburgh -> North Florida,Oct,10.29,winter-spring-peak
Pittsburgh -> North Florida,Nov,9.88,winter-spring-peak
Pittsburgh -> North Florida,Dec,11.52,winter-spring-peak
Pittsburgh -> South Florida,Jan,9.81,winter-spring-peak
Pittsburgh -> South Florida,Feb,9.96,winter-spring-peak
Pittsburgh -> South Florida,Mar,9.51,winter-spring-peak
Pittsburgh -> South Florida,Apr,7.43,winter-spring-peak
Pittsburgh -> South Florida,May,8.02,winter-spring-peak
Pittsburgh -> South Florida,Jun,5.65,winter-spring-peak
Pittsburgh -> South Florida,Jul,4.9,winter-spring-peak
Pittsburgh -> South Florida,Aug,4.31,winter-spring-peak
Pittsburgh -> South Florida,Sep,5.35,winter-spring-peak
Pittsburgh -> South Florida,Oct,9.81,winter-spring-peak
Pittsburgh -> South Florida,Nov,12.78,winter-spring-peak
Pittsburgh -> South Florida,Dec,12.48,winter-spring-peak
San Antonio -> Dallas,Jan,13.16,winter-spring-peak
San Antonio -> Dallas,Feb,5.26,winter-spring-peak
San Antonio -> Dallas,Mar,10.53,winter-spring-peak
San Antonio -> Dallas,Apr,7.89,winter-spring-peak
San Antonio -> Dallas,May,5.26,winter-spring-peak
San Antonio -> Dallas,Jun,21.05,winter-spring-peak
San Antonio -> Dallas,Jul,2.63,winter-spring-peak
San Antonio -> Dallas,Aug,2.63,winter-spring-peak
San Antonio -> Dallas,Sep,2.63,winter-spring-peak
San Antonio -> Dallas,Oct,5.26,winter-spring-peak
San Antonio -> Dallas,Nov,10.53,winter-spring-peak
San Antonio -> Dallas,Dec,13.16,winter-spring-peak
San Antonio -> LA Basin,Jan,10.3,winter-spring-peak
San Antonio -> LA Basin,Feb,9.21,winter-spring-peak
San Antonio -> LA Basin,Mar,7.59,winter-spring-peak
San Antonio -> LA Basin,Apr,11.65,winter-spring-peak
San Antonio -> LA Basin,May,7.32,winter-spring-peak
San Antonio -> LA Basin,Jun,7.59,winter-spring-peak
San Antonio -> LA Basin,Jul,7.05,winter-spring-peak
San Antonio -> LA Basin,Aug,5.96,winter-spring-peak
San Antonio -> LA Basin,Sep,5.15,winter-spring-peak
San Antonio -> LA Basin,Oct,9.76,winter-spring-peak
San Antonio -> LA Basin,Nov,9.21,winter-spring-peak
San Antonio -> LA Basin,Dec,9.21,winter-spring-peak
San Antonio -> North Florida,Jan,9.69,winter-spring-peak
San Antonio -> North Florida,Feb,7.65,winter-spring-peak
San Antonio -> North Florida,Mar,7.65,winter-spring-peak
San Antonio -> North Florida,Apr,13.78,winter-spring-peak
San Antonio -> North Florida,May,12.76,winter-spring-peak
San Antonio -> North Florida,Jun,4.59,winter-spring-peak
San Antonio -> North Florida,Jul,5.1,winter-spring-peak
San Antonio -> North Florida,Aug,5.1,winter-spring-peak
San Antonio -> North Florida,Sep,5.61,winter-spring-peak
San Antonio -> North Florida,Oct,8.67,winter-spring-peak
San Antonio -> North Florida,Nov,10.71,winter-spring-peak
San Antonio -> North Florida,Dec,8.67,winter-spring-peak
San Antonio -> Phoenix Valley,Jan,10.42,winter-spring-peak
San Antonio -> Phoenix Valley,Feb,11.58,winter-spring-peak
San Antonio -> Phoenix Valley,Mar,11.58,winter-spring-peak
San Antonio -> Phoenix Valley,Apr,11.58,winter-spring-peak
San Antonio -> Phoenix Valley,May,10.04,winter-spring-peak
San Antonio -> Phoenix Valley,Jun,3.47,winter-spring-peak
San Antonio -> Phoenix Valley,Jul,3.09,winter-spring-peak
San Antonio -> Phoenix Valley,Aug,5.02,winter-spring-peak
San Antonio -> Phoenix Valley,Sep,6.18,winter-spring-peak
San Antonio -> Phoenix Valley,Oct,6.18,winter-spring-peak
San Antonio -> Phoenix Valley,Nov,12.36,winter-spring-peak
San Antonio -> Phoenix Valley,Dec,8.49,winter-spring-peak
San Antonio -> South Florida,Jan,9.7,winter-spring-peak
San Antonio -> South Florida,Feb,10.07,winter-spring-peak
San Antonio -> South Florida,Mar,11.57,winter-spring-peak
San Antonio -> South Florida,Apr,12.69,winter-spring-peak
San Antonio -> South Florida,May,11.19,winter-spring-peak
San Antonio -> South Florida,Jun,6.34,winter-spring-peak
San Antonio -> South Florida,Jul,5.22,winter-spring-peak
San Antonio -> South Florida,Aug,2.99,winter-spring-peak
San Antonio -> South Florida,Sep,4.1,winter-spring-peak
San Antonio -> South Florida,Oct,4.1,winter-spring-peak
San Antonio -> South Florida,Nov,11.57,winter-spring-peak
San Antonio -> South Florida,Dec,10.45,winter-spring-peak
South Florida -> Atlanta,Jan,12.38,winter-spring-peak
South Florida -> Atlanta,Feb,10.29,winter-spring-peak
South Florida -> Atlanta,Mar,10.13,winter-spring-peak
South Florida -> Atlanta,Apr,10.46,winter-spring-peak
South Florida -> Atlanta,May,6.61,winter-spring-peak
South Florida -> Atlanta,Jun,5.19,winter-spring-peak
South Florida -> Atlanta,Jul,4.02,winter-spring-peak
South Florida -> Atlanta,Aug,3.93,winter-spring-peak
South Florida -> Atlanta,Sep,3.51,winter-spring-peak
South Florida -> Atlanta,Oct,9.46,winter-spring-peak
South Florida -> Atlanta,Nov,11.05,winter-spring-peak
South Florida -> Atlanta,Dec,12.97,winter-spring-peak
South Florida -> Boston,Jan,7.22,winter-spring-peak
South Florida -> Boston,Feb,9.63,winter-spring-peak
South Florida -> Boston,Mar,7.93,winter-spring-peak
South Florida -> Boston,Apr,10.76,winter-spring-peak
South Florida -> Boston,May,15.3,winter-spring-peak
South Florida -> Boston,Jun,7.08,winter-spring-peak
South Florida -> Boston,Jul,4.53,winter-spring-peak
South Florida -> Boston,Aug,5.67,winter-spring-peak
South Florida -> Boston,Sep,5.24,winter-spring-peak
South Florida -> Boston,Oct,6.94,winter-spring-peak
South Florida -> Boston,Nov,9.07,winter-spring-peak
South Florida -> Boston,Dec,10.62,winter-spring-peak
South Florida -> Charlotte,Jan,8.11,winter-spring-peak
South Florida -> Charlotte,Feb,10.19,winter-spring-peak
South Florida -> Charlotte,Mar,11.97,winter-spring-peak
South Florida -> Charlotte,Apr,7.12,winter-spring-peak
South Florida -> Charlotte,May,7.81,winter-spring-peak
South Florida -> Charlotte,Jun,7.91,winter-spring-peak
South Florida -> Charlotte,Jul,5.93,winter-spring-peak
South Florida -> Charlotte,Aug,4.85,winter-spring-peak
South Florida -> Charlotte,Sep,5.04,winter-spring-peak
South Florida -> Charlotte,Oct,7.81,winter-spring-peak
South Florida -> Charlotte,Nov,10.29,winter-spring-peak
South Florida -> Charlotte,Dec,12.96,winter-spring-peak
South Florida -> Chicago,Jan,9.71,winter-spring-peak
South Florida -> Chicago,Feb,10.46,winter-spring-peak
South Florida -> Chicago,Mar,13.28,winter-spring-peak
South Florida -> Chicago,Apr,10.71,winter-spring-peak
South Florida -> Chicago,May,10.62,winter-spring-peak
South Florida -> Chicago,Jun,4.98,winter-spring-peak
South Florida -> Chicago,Jul,4.4,winter-spring-peak
South Florida -> Chicago,Aug,3.07,winter-spring-peak
South Florida -> Chicago,Sep,4.32,winter-spring-peak
South Florida -> Chicago,Oct,5.73,winter-spring-peak
